name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Fiat Grande Punto 1.3 Emotion (Diesel),2013,0.027081341315813308,0.05634462154770095,Diesel,Individual,Manual,First Owner,0.48333333333333334,0.2093959731543624,0.11492374727668848,0.24585987261146497,5.0
Fiat Grande Punto 1.3 Emotion (Diesel),2011,0.019057269903984965,0.04956627024608804,Diesel,Individual,Manual,Second Owner,0.48333333333333334,0.2093959731543624,0.11492374727668848,0.24585987261146497,5.0
Mahindra XUV500 W8 4WD,2015,0.08224683227213318,0.07329049980173322,Diesel,Individual,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Honda City 1.5 V MT,2011,0.04714151984538417,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.40476190476190477,0.2929530201342282,0.23202614379084974,0.18089171974522292,5.0
Hyundai Accent GLE,2003,0.0029088261876804226,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.3142857142857142,0.2922818791946309,0.16666666666666669,0.010191082802547772,5.0
Maruti Alto LX,2011,0.010030189565678077,0.025418393734092055,Petrol,Individual,Manual,Third Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Volkswagen Polo 1.2 MPI Comfortline,2016,0.034603908264402385,0.05083721111514047,Petrol,Individual,Manual,Second Owner,0.3857142857142857,0.1929530201342282,0.11220043572984752,0.13503184713375796,5.0
Volkswagen Polo Diesel Trendline 1.2L,2011,0.019057269903984965,0.094176294749828,Diesel,Individual,Manual,First Owner,0.5254761904761904,0.1929530201342282,0.11192810457516343,0.22420382165605093,5.0
Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,0.05967913142636595,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.3092857142857143,0.6275167785234899,0.18455882352941178,0.24968152866242038,7.0
Maruti Ritz LDi,2013,0.026579836852574038,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5523809523809523,0.2093959731543624,0.11203703703703706,0.23694267515923564,5.0
Tata Sumo MKII Turbo 2.0 LX,2010,0.020561783293702778,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.3333333333333333,0.4442953020134228,0.15577342047930287,0.23694267515923564,9.0
Hyundai Sonata 2.4 GDi MT,2012,0.04714151984538417,0.1398030719488099,Petrol,Individual,Manual,Second Owner,0.31999999999999995,0.582214765100671,0.45057189542483667,0.31337579617834393,5.0
Maruti Swift VVT VXI,2017,0.048144428470970065,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.5238095238095237,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Alto 800 LXI CNG,2020,0.03410240380116311,0.006777927654656558,CNG,Individual,Manual,First Owner,0.7857142857142857,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Hyundai Grand i10 Sportz,2016,0.03410240380116311,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Mahindra Quanto C8,2012,0.027081341315813308,0.08896543718671307,Diesel,Individual,Manual,First Owner,0.40976190476190477,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Hyundai i10 Sportz 1.1L,2015,0.032096385948206026,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.4716666666666666,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Renault KWID 1.0 RXT Optional,2018,0.03660992611735947,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.5478571428571428,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Toyota Innova 2.5 G (Diesel) 8 Seater,2015,0.08224683227213318,0.04236427198812433,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,8.0
Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,0.11233710006648946,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,7.0
Jaguar XF 3.0 Litre S Premium Luxury,2016,0.348044197788947,0.014827219825321886,Diesel,Individual,Automatic,First Owner,0.35095238095238096,0.7949664429530201,0.6484204793028322,0.7592356687898089,5.0
Volkswagen Vento Diesel Highline,2012,0.025075323462856222,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.489047619047619,0.3268456375838926,0.1928104575163399,0.31337579617834393,5.0
Mahindra TUV 300 T10,2018,0.0747242653235441,0.021181924170583986,Diesel,Individual,Manual,Second Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Hyundai Verna 1.6 SX,2012,0.03911744843355583,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5314285714285714,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Honda City 1.5 V MT Exclusive,2010,0.02808435024229185,0.038551449380967065,Petrol,Individual,Manual,Second Owner,0.40476190476190477,0.2929530201342282,0.23202614379084974,0.18089171974522292,5.0
Jeep Compass 2.0 Longitude Option BSIV,2017,0.1524574571256312,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.40714285714285714,0.44697986577181203,0.37363834422657954,0.44076433121019104,5.0
Fiat Linea 1.3 Multijet Active,2015,0.034603908264402385,0.028383922428547703,Diesel,Individual,Manual,First Owner,0.48571428571428565,0.2093959731543624,0.16040305010893247,0.2611464968152866,5.0
Hyundai Grand i10 Sportz,2015,0.04714151984538417,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.19228187919463088,0.1339869281045752,0.14012738853503184,5.0
Maruti Ritz ZDi,2013,0.027081341315813308,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5523809523809523,0.2093959731543624,0.11203703703703706,0.23694267515923564,5.0
Honda City 2017-2020 GXi,2008,0.012537711881874435,0.05083721111514047,Petrol,Individual,Manual,Second Owner,0.4214285714285714,0.2929530201342282,0.12309368191721136,0.010191082802547772,5.0
Maruti Swift Dzire LDI,2013,0.032096385948206026,0.0783742632779429,Diesel,Individual,Manual,First Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Mahindra XUV500 AT W6 2WD,2016,0.0922769215369186,0.03177309807935416,Diesel,Individual,Automatic,Third Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Hyundai Grand i10 CRDi Magna,2015,0.032096385948206026,0.033891332861108195,Diesel,Individual,Manual,Third Owner,0.5714285714285714,0.1664429530201342,0.10130718954248367,0.1987261146496815,5.0
Isuzu D-Max V-Cross Z Prestige,2019,0.1875627695523802,0.012708985043567853,Diesel,Individual,Automatic,First Owner,0.29523809523809524,0.46140939597315433,0.31345315904139437,0.44076433121019104,5.0
Tata Nexon 1.2 Revotron XM,2020,0.05085265287335478,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.40476190476190477,0.19261744966442954,0.20615468409586063,0.21146496815286622,5.0
Volkswagen Polo 2015-2019 1.0 MPI Comfortline,2019,0.05566709572045179,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.4471428571428571,0.12583892617449663,0.11492374727668848,0.11592356687898088,5.0
Maruti Ertiga VDI,2012,0.032096385948206026,0.0593101502421566,Diesel,Individual,Manual,First Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Hyundai Elite i20 Sportz Plus BSIV,2019,0.06720169837495503,0.008048868523708978,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14394904458598726,5.0
Maruti Ertiga SHVS VDI,2017,0.08214653137948533,0.01889423060628963,Diesel,Dealer,Manual,First Owner,0.5838095238095238,0.2093959731543624,0.1516884531590414,0.24968152866242038,7.0
Volkswagen Polo GT TSI BSIV,2014,0.05456378590132539,0.011895582887374304,Petrol,Dealer,Automatic,First Owner,0.0,0.19228187919463088,0.1918572984749456,0.21783439490445858,5.0
Hyundai i20 Magna 1.2,2014,0.045636906154773706,0.012200608695946885,Petrol,Dealer,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Renault KWID RXT,2018,0.03309939487468457,0.009277444697126318,Petrol,Dealer,Manual,First Owner,0.4930952380952381,0.05872483221476513,0.05571895424836602,0.08662420382165605,5.0
Volkswagen Polo GT TSI BSIV,2014,0.05466408679397324,0.011904055826501319,Petrol,Dealer,Automatic,First Owner,0.0,0.19228187919463088,0.1918572984749456,0.21783439490445858,5.0
Honda City i DTEC S,2014,0.05215656447777688,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.6190476190476191,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Hyundai i20 Asta 1.4 CRDi,2016,0.06720169837495503,0.04236427198812433,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti Swift Dzire AMT VDI,2019,0.07973930995593682,0.0032502194491233895,Diesel,Individual,Automatic,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Maruti Wagon R LXI Minor,2008,0.008525575875067614,0.04236427198812433,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Tata Manza Aqua Safire,2009,0.012036207418635163,0.03177309807935416,Petrol,Individual,Manual,Second Owner,0.3571428571428571,0.24966442953020132,0.15577342047930287,0.14267515923566879,5.0
Maruti Swift Dzire AMT ZDI Plus,2018,0.08234713316478103,0.021181924170583986,Diesel,Individual,Automatic,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Hyundai Verna 1.4 VTVT,2014,0.05215656447777688,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.415,0.25906040268456376,0.19798474945533773,0.16687898089171974,5.0
Maruti Ertiga SHVS VDI,2016,0.08625886797804735,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.5838095238095238,0.2093959731543624,0.1516884531590414,0.24968152866242038,7.0
Hyundai i20 1.2 Magna,2012,0.023570810073138406,0.04236427198812433,Petrol,Individual,Manual,Second Owner,0.44047619047619047,0.19228187919463088,0.12854030501089325,0.008917197452229297,5.0
Mahindra Scorpio 1.99 S10,2014,0.08726187690452589,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.36666666666666664,0.46073825503355703,0.23747276688453162,0.35159235668789807,7.0
Chevrolet Beat Diesel LS,2013,0.018054260977506422,0.04078491613484852,Diesel,Individual,Manual,First Owner,0.6057142857142858,0.10469798657718118,0.0675381263616558,0.1859872611464968,5.0
BMW 3 Series 320d Prestige,2015,0.16248754639041663,0.03134945112300335,Diesel,Individual,Automatic,First Owner,0.4495238095238095,0.46006711409395973,0.41176470588235303,0.47898089171974517,5.0
Toyota Innova 2.5 EV Diesel MS 7 Str BSIII,2011,0.07221674300734775,0.07117226501997918,Diesel,Individual,Manual,Second Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,7.0
Maruti Wagon R VXI BS IV,2015,0.037111430580598744,0.009531632870936802,Petrol,Individual,Manual,First Owner,0.48833333333333334,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Maruti Vitara Brezza ZDi AMT,2020,0.08976939922072225,0.0031345638300396194,Diesel,Individual,Automatic,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Maruti Swift Dzire VXi,2011,0.02457381899961695,0.02965486329760012,Petrol,Individual,Manual,Third Owner,0.41666666666666663,0.22617449664429531,0.14433551198257083,0.14012738853503184,5.0
Maruti Wagon R LXI Minor,2009,0.01454372973483152,0.028383922428547703,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Ford Fusion 1.4 TDCi Diesel,2009,0.012537711881874435,0.046600741551632394,Diesel,Individual,Manual,Third Owner,0.4214285714285714,0.2600671140939598,0.09586056644880177,0.015286624203821656,5.0
Maruti SX4 VDI,2012,0.029588863632009663,0.07413779371443484,Diesel,Individual,Manual,Second Owner,0.5119047619047619,0.2093959731543624,0.15250544662309368,0.24968152866242038,5.0
Mahindra Scorpio LX BSIV,2014,0.06720169837495503,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.2869047619047619,0.5218120805369127,0.23747276688453162,0.3643312101910828,9.0
Tata Indica V2 DiCOR DLG BS-III,2008,0.002006118153849734,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.41666666666666663,0.25906040268456376,0.10130718954248367,0.012738853503184714,5.0
Mahindra Scorpio LX,2012,0.042126475212991454,0.15674895020284216,Diesel,Individual,Manual,First Owner,0.2869047619047619,0.5218120805369127,0.23747276688453162,0.3643312101910828,9.0
Hyundai Verna 1.6 SX CRDi (O),2014,0.061685149279323045,0.06369913270995096,Diesel,Individual,Manual,First Owner,0.5314285714285714,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Tata Tigor 1.05 Revotorq XZ,2017,0.05687070643222604,0.006354280698305751,Diesel,Individual,Manual,First Owner,0.588095238095238,0.1419463087248322,0.09858387799564271,0.1732484076433121,5.0
Renault KWID AMT,2018,0.037111430580598744,0.012708985043567853,Petrol,Individual,Automatic,Second Owner,0.5723809523809523,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Maruti Swift Vdi BSIII,2009,0.027081341315813308,0.06354661980566467,Diesel,Individual,Manual,First Owner,0.4238095238095238,0.2093959731543624,0.11492374727668848,0.23694267515923564,5.0
Maruti Swift VDI BSIV,2015,0.05446348500867754,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Alto K10 LXI,2011,0.015045234198070793,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.4980952380952381,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Tata Nano Lx,2011,0.00401213600680682,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.6190476190476191,0.0,0.00599128540305012,0.0,4.0
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2008,0.04714151984538417,0.06524120763106789,Diesel,Individual,Manual,Third Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,8.0
Hyundai Accent GLS 1.6 ABS,2004,0.008024171712720992,0.046600741551632394,Petrol,Individual,Manual,Second Owner,0.34285714285714286,0.3271812080536912,0.16666666666666669,0.010191082802547772,5.0
Maruti Ertiga VDI,2013,0.042126475212991454,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Tata Sumo Gold GX,2013,0.02808435024229185,0.06142838502391063,Diesel,Individual,Manual,First Owner,0.36428571428571427,0.7825503355704697,0.13897058823529412,0.31337579617834393,7.0
Mahindra KUV 100 D75 K8,2017,0.037111430580598744,0.012708985043567853,Diesel,Individual,Manual,First Owner,0.6028571428571429,0.19261744966442954,0.12037037037037039,0.23694267515923564,6.0
Maruti Swift ZDi,2014,0.0361084216541202,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.5452380952380952,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Alto LXi,2011,0.009227782424495243,0.046600741551632394,Petrol,Individual,Manual,Fourth & Above Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Mahindra Scorpio 1.99 S4,2016,0.07131403497351706,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.36666666666666664,0.46073825503355703,0.23747276688453162,0.35159235668789807,7.0
Hyundai i20 1.4 CRDi Sportz,2012,0.030090368095248936,0.01694545460707592,Diesel,Individual,Manual,Second Owner,0.5476190476190476,0.25906040268456376,0.15577342047930287,0.022929936305732482,5.0
Mahindra Scorpio SLE BSIV,2010,0.027081341315813308,0.07032497110727758,Diesel,Individual,Manual,Third Owner,0.2869047619047619,0.5218120805369127,0.23747276688453162,0.3643312101910828,8.0
Hyundai i10 Sportz,2011,0.018555765440745692,0.04236427198812433,Petrol,Individual,Manual,Third Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Maruti Wagon R LXI Minor,2009,0.012036207418635163,0.03177309807935416,Petrol,Individual,Manual,Third Owner,0.44999999999999996,0.14664429530201342,0.0931372549019608,0.1019108280254777,5.0
Hyundai EON Era,2013,0.022066296683420594,0.017847822624103137,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Ritz LXI,2010,0.015045234198070793,0.022452865039636408,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Maruti Zen LXI,2006,0.012036207418635163,0.04490615372622917,Petrol,Individual,Manual,Second Owner,0.4119047619047619,0.12382550335570472,0.07407407407407408,0.09426751592356687,5.0
Toyota Corolla DX,2005,0.02457381899961695,0.0406696841627211,Petrol,Individual,Manual,Second Owner,0.319047619047619,0.39261744966442946,0.2510893246187364,0.015286624203821656,5.0
Maruti Baleno Sigma,2019,0.05275836983366401,0.004236045916551717,Petrol,Individual,Manual,First Owner,0.5002380952380953,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Swift Dzire VXI Optional,2016,0.05215656447777688,0.015674513738023498,Petrol,Individual,Manual,First Owner,0.49642857142857144,0.19228187919463088,0.13709150326797387,0.14140127388535031,5.0
Mahindra XUV500 AT W9 2WD,2018,0.14744241249323847,0.008472515480059785,Diesel,Individual,Automatic,First Owner,0.38095238095238093,0.5218120805369127,0.28649237472766886,0.4152866242038216,7.0
Toyota Etios Liva 1.2 V Dual Tone,2017,0.052056263585129034,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.4216666666666667,0.19228187919463088,0.12554466230936823,0.12738853503184713,5.0
Hyundai i20 2015-2017 Asta 1.2,2016,0.06018063588960523,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Mahindra Bolero Pik-Up FB 1.7T,2020,0.0650953796293501,0.0021178111347976833,Diesel,Individual,Manual,First Owner,0.0,0.6372483221476509,0.10130718954248367,0.24968152866242038,2.0
Hyundai Creta 1.6 CRDi SX,2017,0.1098295777502931,0.019910983301531567,Diesel,Individual,Manual,Second Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Maruti Baleno Alpha 1.3,2017,0.06519568052199795,0.03007851025395093,Diesel,Individual,Manual,First Owner,0.6521428571428571,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Honda City i-DTEC ZX,2017,0.10230701080170404,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.6095238095238096,0.2932885906040268,0.17728758169934644,0.24968152866242038,5.0
Tata Zest Quadrajet 1.3 XMS,2015,0.042126475212991454,0.024147452865039633,Diesel,Individual,Manual,First Owner,0.5476190476190476,0.2093959731543624,0.15223311546840962,0.24968152866242038,5.0
Maruti Wagon R VXI BS IV,2010,0.018054260977506422,0.018216395476128338,Petrol,Individual,Manual,First Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Maruti Swift Dzire VDI,2014,0.04413249306594854,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Swift Dzire VXI,2014,0.04413249306594854,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.45476190476190476,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Hyundai i20 Asta 1.4 CRDi,2015,0.05215656447777688,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti A-Star Vxi,2011,0.017552656213374502,0.025418393734092055,Petrol,Individual,Manual,First Owner,0.45238095238095233,0.12550335570469798,0.09068627450980392,0.10955414012738852,5.0
Honda City i VTEC CVT VX,2015,0.0922769215369186,0.012708985043567853,Petrol,Individual,Automatic,First Owner,0.42857142857142855,0.2929530201342282,0.23011982570806105,0.17961783439490445,5.0
Hyundai i20 Asta Option 1.4 CRDi,2015,0.05215656447777688,0.06778308936917274,Diesel,Individual,Manual,Second Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Toyota Innova 2.5 E Diesel PS 7-Seater,2007,0.02407231453637768,0.06248750241478765,Diesel,Individual,Manual,Second Owner,0.3047619047619048,0.6275167785234899,0.18845315904139437,0.02038216560509554,7.0
Volkswagen Polo Diesel Trendline 1.2L,2013,0.025075323462856222,0.03812780242461626,Diesel,Individual,Manual,Third Owner,0.5254761904761904,0.1929530201342282,0.11192810457516343,0.22420382165605093,5.0
Maruti Ciaz ZDi Plus SHVS,2015,0.06018063588960523,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Honda City 2017-2020 EXi,2007,0.019057269903984965,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.4214285714285714,0.2929530201342282,0.12309368191721136,0.010191082802547772,5.0
Mahindra Xylo D4,2014,0.029087359168770397,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.3559523809523809,0.6258389261744965,0.1658496732026144,0.27261146496815286,7.0
Hyundai EON Era Plus,2013,0.019558774367224235,0.03177309807935416,Petrol,Individual,Manual,Second Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Honda City 1.5 V MT,2010,0.03510541272764166,0.03600956764286223,Petrol,Individual,Manual,Second Owner,0.40476190476190477,0.2929530201342282,0.23202614379084974,0.18089171974522292,5.0
Maruti Swift Dzire VDi,2012,0.03510541272764166,0.02965486329760012,Diesel,Individual,Manual,Third Owner,0.4595238095238095,0.2093959731543624,0.11192810457516343,0.23694267515923564,5.0
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017,0.0571716091101696,0.012285338087217046,Diesel,Individual,Manual,First Owner,0.5238095238095237,0.2932885906040268,0.2061410675381264,0.31337579617834393,5.0
Ford Endeavour 2.5L 4X2 MT,2014,0.05917762696312669,0.01694545460707592,Diesel,Individual,Manual,Second Owner,0.31190476190476185,0.6291946308724832,0.29466230936819177,0.4152866242038216,7.0
Hyundai Verna SX CRDi AT,2012,0.04714151984538417,0.03812780242461626,Diesel,Individual,Automatic,First Owner,0.45428571428571424,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Mahindra TUV 300 T8 AMT,2015,0.06720169837495503,0.01694545460707592,Diesel,Individual,Automatic,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.2878980891719745,7.0
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,0.05215656447777688,0.058462856329454985,Diesel,Individual,Manual,First Owner,0.5421428571428571,0.2932885906040268,0.1791666666666667,0.25605095541401274,5.0
Maruti Swift VDI Optional,2016,0.0571716091101696,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Volkswagen Ameo 1.0 MPI Comfortline,2019,0.05215656447777688,0.012708985043567853,Petrol,Individual,Manual,Second Owner,0.46285714285714286,0.12583892617449663,0.11492374727668848,0.11592356687898088,5.0
Hyundai Verna 1.6 CRDI,2013,0.04463399752918781,0.0529554458968945,Diesel,Individual,Manual,Third Owner,0.5314285714285714,0.3214765100671141,0.25462962962962965,0.3248407643312102,5.0
Honda City i DTEC S,2015,0.05867612249988741,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.6190476190476191,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Maruti Swift Dzire LDI,2013,0.035606917190880924,0.07625602849618887,Diesel,Individual,Manual,Second Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Tata Zest Revotron 1.2T XMS,2015,0.04714151984538417,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.41833333333333333,0.19093959731543622,0.15223311546840962,0.1732484076433121,5.0
Renault Duster 85PS Diesel RxL Option,2012,0.042126475212991454,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.47309523809523807,0.2808724832214765,0.1388888888888889,0.24968152866242038,5.0
Toyota Innova 2.5 Z Diesel 7 Seater,2014,0.09428283908898305,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.3092857142857143,0.6275167785234899,0.184640522875817,0.24968152866242038,7.0
Hyundai Verna 1.6 SX CRDi (O),2013,0.055165591257212515,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.5314285714285714,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Toyota Platinum Etios 1.4 GXD,2017,0.05215656447777688,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.5616666666666666,0.2483221476510067,0.09327342047930283,0.21146496815286622,5.0
Honda WR-V i-VTEC S,2018,0.07522576978678337,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.41666666666666663,0.1929530201342282,0.15223311546840962,0.13503184713375796,5.0
Ford Fiesta 1.5 TDCi Titanium,2014,0.04714151984538417,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.5954761904761905,0.2932885906040268,0.15509259259259262,0.25477707006369427,5.0
Skoda Laura Ambiente 2.0 TDI CR MT,2011,0.02407231453637768,0.0593101502421566,Diesel,Individual,Manual,Second Owner,0.47619047619047616,0.45100671140939597,0.20615468409586063,0.31337579617834393,5.0
Maruti Alto K10 VXI,2017,0.03059187255848821,0.010590750261813818,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Maruti Swift Dzire VDI,2017,0.07271824747058701,0.008472515480059785,Diesel,Individual,Manual,First Owner,0.6761904761904761,0.2093959731543624,0.11225490196078432,0.23694267515923564,5.0
Hyundai EON Magna Plus,2017,0.031093377021727483,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Mercedes-Benz E-Class E350 Petrol,2009,0.09729196616931132,0.033891332861108195,Petrol,Individual,Automatic,Third Owner,0.2602380952380952,0.9644295302013421,0.6514161220043574,0.4471337579617834,5.0
Hyundai Creta 1.6 CRDi SX,2018,0.12106327772685278,0.01948733634518076,Diesel,Individual,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Volkswagen Polo Diesel Highline 1.2L,2013,0.032096385948206026,0.02965486329760012,Diesel,Individual,Manual,Second Owner,0.5254761904761904,0.1929530201342282,0.11192810457516343,0.22420382165605093,5.0
Maruti 800 Std,2000,0.00010040119354050216,0.023805993418220883,Petrol,Individual,Manual,Fourth & Above Owner,0.38333333333333336,0.057718120805369116,0.011437908496732041,0.07006369426751592,4.0
Maruti Swift ZXI Plus,2018,0.06670019391171576,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.5238095238095237,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
Maruti Alto 800 VXI,2015,0.02407231453637768,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.5414285714285714,0.057718120805369116,0.0394880174291939,0.08280254777070063,5.0
Maruti Ertiga SHVS VDI,2016,0.07622877871326192,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.5838095238095238,0.2093959731543624,0.1516884531590414,0.24968152866242038,7.0
Maruti Swift VDI Optional,2016,0.05616860018369106,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Swift Dzire AMT VXI,2017,0.0606821403528445,0.05083721111514047,Petrol,Individual,Automatic,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
